name,lat,long
SMP Negeri 56 Jakarta,-6.290320622026794,106.81211428277257
SD Tarakanita 1,-6.247659478859937,106.79441847193043
SMK YPK Jakarta,-6.346821229295658,106.82045856491492
SD Negeri Pela Mampang 03 Pagi,-6.244616433844174,106.81751412392323
SD Negeri Pela Mampang 03 Pagi & SMP Dharma Satria Siang,-6.244257813495806,106.82165173034475
SD Negeri Pejaten Barat 10 Pagi,-6.273359958673577,106.83645805308427
SD Negeri Pejaten Barat 09 Pagi,-6.273677982499632,106.83640775484767
SD Negeri Pejaten Barat 05 Pagi,-6.278905715038436,106.83667926301061
Al Azhar Syifa Budi,-6.2544746350939615,106.81099897136266
MI Darul Ulum,-6.2674018185976,106.82414084436797
MI,-6.257549607463676,106.82290718235208
MI MTS Jamiatul Huda - SMK bina putra,-6.2655195438887334,106.82346637397342
SD Islam MI Ahdi,-6.265402233096603,106.8151878230246
SD Negeri 01 dan 02,-6.27232253579328,106.82026221522521
SDN 05 dan 06,-6.264489957455459,106.82054854212721
SD Negeri Kebagusan 03 Pagi,-6.30733412514687,106.83638203555073
Yayasan Al Ihsan TK s/d SMA,-6.306029972899089,106.83397815147448
MI Al Karimiyah,-6.230813635878208,106.76849118115105
SD Negeri Grogol Selatan 08,-6.23275925,106.78383075
SD Negeri Grogol Selatan 01,-6.229143791881986,106.77823070348424
TK SD Surya Dharma,-6.230200586889032,106.77843867431105
SD Negeri Grogol Selatan 9 Pagi 15 Petang,-6.231247400000001,106.7714463
SD Negeri Grogol Selatan 10 Pagi 16 Petang,-6.231394676337122,106.77116885079646
SMP Negeri 153 Jakarta,-6.232789262084627,106.77160782064692
SMP Negeri 66 Jakarta,-6.232800324771044,106.78329672108933
Binus International School,-6.234085027467497,106.78540594520099
SD Negeri Pejaten Barat 06 Pagi,-6.277039199999999,106.83881020000001
SD Negeri 02 Duren Tiga,-6.252046668084209,106.84917950410066
SD Negeri Lenteng Agung 01,-6.324820965303112,106.83739015754936
SD Negeri Lenteng Agung 03,-6.324793325679477,106.83719177410767
SD Negeri Lenteng Agung 07,-6.339956415843896,106.837514221439
SMK Bunda Kandung,-6.28953905,106.84198604999999
SMK Pembangunan Jaya,-6.289050220366556,106.84204794435742
SMK Negeri 37 Jakarta,-6.288513773510293,106.84261022141382
"Yasporbi - SD III, SMP II",-6.2913309367931065,106.83727462699342
SD Negeri Manggarai Selatan 1 Pagi,-6.218033513965878,106.84628370308485
SD Negeri Manggarai Selatan 03 Pagi,-6.2230494004563,106.85197242411158
SD-SMP-SMA As Syafi'iyah 01,-6.220545768026897,106.85100461331066
SD Negeri Cipulir 05 Pagi,-6.2364885999999995,106.77547100000002
SMK Negeri 43 Jakarta,-6.235936768716587,106.7755483771681
SD Negeri Cipulir 07 Pagi,-6.2354125585739855,106.77647401573917
SD Negeri Ciganjur 01 Pagi dan 03 Petang,-6.335435996388054,106.80933051306404
SD Negeri Ciganjur 04-05 Pagi,-6.336495020911856,106.81133245199865
SMA Negeri 97 Jakarta,-6.342412997473282,106.80081925106381
SMP EL Syifa,-6.334614839648427,106.8070836500076
Mentari Intercultural School,-6.258064127343007,106.8064804989086
SD Negeri Cipete Utara 15 Pagi,-6.2625690639882015,106.80285816936806
SMK Negeri 59 Jakarta,-6.245608023822615,106.76943486203716
"SD Negeri Manggarai 5,6,7,8",-6.215597434011029,106.84830488218581
SMK Kesatuan,-6.210472927736717,106.85285846931608
SMA YMIK 2,-6.211125858865639,106.8527356501778
Erasmus Huis,-6.2340216383781915,106.82830892163105
MAN 7 Jakarta,-6.354367850000001,106.81920145000001
SMP Negeri 211 SSN,-6.354412467801402,106.81876943015104
SD Negeri Sregseng Sawah 11,-6.354082448131256,106.81886481454133
SMP Muhammadiyah 1 Jakarta,-6.356844227381312,106.80993554453921
SMK Jakarta Timur 2,-6.174127275844054,106.95079557741931
SD Negeri Kebon Jeruk 10,-6.200658809212903,106.76803580866796
SD Negeri Meruya Selatan 04,-6.211347209770554,106.72598142402246
Saint John's School,-6.20966672106857,106.72621528030542
Yayasan Abacu - TK & SD Abata,-6.203495012885704,106.75558187544237
Sekolah Bukit Sion,-6.200262425359915,106.7512000259615
Yayasan Abacu - TK & SD Abata,-6.203185825151898,106.75525340337765
"SD Negeri Srengseng 05 Pagi, 06 Pagi, 08 Petang",-6.202765328183634,106.75691993392736
SMK Negeri 51 Jakarta,-6.3200502842007005,106.89870688761562
"Sekolah Al Falah TK, SD, SMP dan SMA",-6.34271220386204,106.89256001530691
MI Negeri 20 Jakarta,-6.122784418697083,106.95753419367394
SMP Negeri 180 Jakarta,-6.319161897975055,106.90355357141449
MA Negeri 2 Jakarta,-6.320240756048709,106.88368358329224
SMP Negeri 283 Jakarta,-6.3228871746525375,106.89842198298317
SD Negeri Rawa Terate 03,-6.192925282876192,106.92313417676827
"Yayasan Pendidikan Islam Al Akhyar SD, SMP, SMK",-6.181851459684929,106.94534123257529
MI Negeri 18 Jakarta,-6.330389911554519,106.86094175526003
MTs Nurul Huda,-6.314977250726157,106.82753438035807
SD Negeri Jagakarsa 04 Pagi,-6.3249359138361285,106.82933509946673
SLBC Autis Mandiri,-6.255028224333621,106.78215475873357
SD Islam Ak Azhar 2,-6.296909189023991,106.83491698495791
Sekolah Kristen IPEKA Tomang II,-6.1695360775007115,106.77902484554069
SD Negeri Utan Kayu Selatan 09 Pagi,-6.207698145928404,106.87142015364078
"SD Negeri Rawa Buaya 07 Pagi, 08 Pagi",-6.164824373527764,106.73303766115565
Madrasah Al Mashiriah,-6.168779876249238,106.73316145272386
MI Al-Mashriyyah,-6.168232992316231,106.73298978078827
SD Negeri Pluit 01,-6.1246149129677185,106.79109659170034
SMP Remaja Pluit,-6.124891208614967,106.79088092438339
MI Daarul 'Ulum,-6.248877749999999,106.84085355000002
MI Al Falah,-6.2524040610294005,106.83768772615093
MI Nurul Hidayah,-6.249912055375882,106.83817336286397
Yayasan Raudhatus Sa'adah,-6.24477755,106.83489935
Yayasan Al Attihad,-6.2319473455274,106.84784839578926
SMP Negeri 50,-6.267341678361931,106.86915366357063
SMK Pelayaran Jakarta,-6.126945456616677,106.87450165985481
Pusat Kegiatan Belajar Masyarakat 11,-6.217794,106.85022015000001
SD Chandra Kusuma,-6.101465599999999,106.93103829999998
SD Negeri Tugu Utara 21 Pagi,-6.119508971367137,106.92025790102842
SD Negeri Kalibaru 03,-6.099598128037916,106.92859744786789
SD Negeri Semper Barat 01 Pagi dan 02 Petang,-6.121510415029324,106.92515951581802
SMP Nurul Falah,-6.111412815726996,106.92505418355896
"SD Negeri Tugu Utara 17,19 Pagi dan 18,20 petang",-6.11985928582121,106.91940299625529
SD Negeri Semper Barat 05 Pagi,-6.116253920198401,106.92314432780867
SD Negeri Cakung Timur 06 Pagi dan SD Negeri Cakung Timur 10 Pagi,-6.179309844028271,106.94867430028728
SD Negeri Rawajati 07 Pagi,-6.261839024367153,106.85862669193199
SD Ys.Kamboja,-6.271038921588724,106.84714623278619
SD Negeri Pejaten Timur 17 & 18 Pagi,-6.265878139242079,106.84658940671144
SD Negeri Pejaten Timur 22 Pagi,-6.271992014562098,106.8556641510155
SMP Negeri 46 Jakarta,-6.271543313610235,106.85505510119278
SD Negeri Pasar Minggu 02 Pagi,-6.289892621181401,106.84186952999809
SD Negeri Pejaten Timur 07 Pagi,-6.277299842109391,106.84644451498525
SD Negeri Pejaten Timur 05 Pagi & 06 Petang,-6.2967025846319435,106.84928603392854
SD Negeri Kembangan Utara 01,-6.176254569216769,106.73413099891616
"SD Negeri Cengkareng Timur 17 Pagi, 18 Pagi, 19 Petang",-6.147011411717336,106.7405664390783
SD Negeri Grogol Selatan 17 Pagi,-6.230305324189763,106.76639017003079
SD Negeri Duren Sawit 06 Pagi,-6.231282249999999,106.90910345000002
SMP Negeri 124 Jakarta,-6.258894376702501,106.82573078154483
SMA Negeri 37 Jakarta,-6.234722899126594,106.85881689559508
SMP-SMK Sejahtera,-6.125012598881759,106.90401011419335
MI Al Falahiyyah,-6.235250317390593,106.8163662550922
SMK Negeri 56 Jakarta,-6.119069949813082,106.79524131004324
SD Cinta Kasih Tzu Chi,-6.131657992255433,106.73763618046443
SMK Negeri 29 Jakarta,-6.240164057971183,106.8078509185842
SD Islam Qatrunnada,-6.171101899999999,106.86108540000001
SMP Negeri 33 Jakarta,-6.218116009957596,106.85155460519866
SMK Krisanti,-6.22354795,106.86214710000002
SMK Karya Teladan,-6.25802294277957,106.84298080111779
SD Muhammadiyah 16,-6.220696,106.85940550000002
MI Al Barkah,-6.292774733209838,106.83507817608869
SMP Jamiat Kheir,-6.192846147932228,106.8159448501813
Madrasah Asadiyah,-6.2347117999999995,106.85910139999999
SD Negeri Kebon Baru 11,-6.2347316500000005,106.86342795
SD Negeri Duren Tiga 09 Pagi - 10 Petang,-6.252676642863523,106.84878784162503
SMP Gratis Ibu Pertiwi,-6.248736900000001,106.84792890000001
Sekolah Alam Ciliwung,-6.277333032051353,106.85073860804005
Yayasan Spring Field School - SMA,-6.166894020541764,106.7463330557152
MTs Negeri 29 Jakarta,-6.346870098926958,106.90943481690232
PKBM Merah Putih,-6.308018531905951,106.78723112374111
SMP dan SMK Panca Sakti,-6.309709833705626,106.79598211641375
SMP dan SMK Amaliyah,-6.3543967368962475,106.83490690540084
SMP Negeri 233 Jakarta,-6.3633541266124,106.8830506081093
"SD Negeri Pegadungan 06 Pagi, 07 Pagi, 10 Petang, 15 Petang",-6.136344194504647,106.69282271391823
SMP Negeri 194 Jakarta,-6.234926284806679,106.92075861207667
SMPK 7 & SMAK 4 Penabur,-6.175271608915191,106.76298785798376
Yayasan Buddha Tzu Chi Indonesia,-6.107421987806616,106.73812547932081
SD Al Wasliyah,-6.216663229473764,106.85768649661424
Yayasan Baitul Khair,-6.21503655549998,106.85894324622619
SD Negeri Kamal Muara 01,-6.094501610469558,106.72031511230644
SMP Negeri 120 Jakarta,-6.0947392343828986,106.71990387646238
SMK Purnama Mandiri,-6.314417529948764,106.79974910335854
SMP Dharma Putra Nusantara 86,-6.307124074167974,106.80036945330815
"SD Negeri Kedaung Kaliangke 01 Pagi, 07 Petang",-6.1509208,106.77082874999998
SMP Negeri 132 Jakarta,-6.153519031245869,106.7592778238904
SD Negeri Semper Barat 03 Pagi dan 04 Petang,-6.12994276381009,106.92140232857048
SD Negeri Semper Barat 15 Pagi,-6.127602515188543,106.92307277223509
Yayasan Al Mustaqbal,-6.1355397499999995,106.92274334999999
TK SD SMP Islam Darus Syifa,-6.1288393495136,106.91916362328982
SD Bakti Luhur,-6.245101749999999,106.8114903
Yayasan Nurul Huda - RA Annashirin & MI Nurul Huda,-6.242004224361271,106.81397321623423
SD Adven,-6.1147084691175575,106.91757898609626
"SD Kebon Baru, SMP Sari Putra, SMK Sari Putra",-6.114742701605135,106.92051814254107
SD At Taqwa,-6.1123006473041,106.91922917979304
SLTP At Taqwa,-6.112255383337277,106.91928939748833
SD Negeri Kedaung Kaliangke 12 Pagi,-6.154109644266624,106.76283702998535
Itti Hadiyah,-6.166264099999999,106.73540055
Raffles House Preschool,-6.114625816201103,106.78529268694217
SD Katolik Diakonia,-6.11252175,106.78937775
Sekolah Rahmani,-6.164596259115401,106.73787337681067
Sekolah Harapan Kita,-6.124918189085496,106.78655448692162
SD Auliyah,-6.234403297499455,106.8682102476389
SD Negeri 09 Pagi,-6.139430696074599,106.71945180844949
SD Negeri 10 Pagi,-6.139173179315656,106.71952268568778
"SD, SMP, SMA Kasih Karunia",-6.139381099541562,106.72001127872828
SMK Negeri 53 Jakarta,-6.132234118794471,106.72573712458684
SMP - SMA St Kristoforus II,-6.134444237081187,106.72466636746975
Yayasan Miftahul Huda,-6.132985088429401,106.72442031908022
Yayasan Alfiani,-6.14888955,106.72287595
Madrasah Al Ihsaniyah,-6.230197427001986,106.86522429568761
MI - MTs Jauharotun Naqiyah,-6.24217645,106.86616269999999
SD Islam Asaadah,-6.238551243176177,106.86405445690762
SD Negeri Semper Barat 11 Pagi dan 12 Petang,-6.1297520284601426,106.92121002709185
Yayasan Baptis,-6.144219200000001,106.7463823
Madrasah Al Makmuriyah,-6.1270985254288926,106.92109526579746
Madrasah Al Muzayannah,-6.136537799999997,106.92238870000001
Madrasah Ukhuwah Islamiyah,-6.258330450000001,106.85718825
SMK Mardhika 63,-6.264402650000001,106.86246864999998
SLB Frobel Montessori,-6.285412637273619,106.8529781628479
SMP Negeri 35 Jakarta,-6.287990169190891,106.85339150336596
Yayasan Harvest,-6.258761751184501,106.86969192348954
MI Darussalam,-6.174777679100893,106.7568707626453
SD Negeri Kedoya Utara 01,-6.1738593999999996,106.75904995
SD Negeri 03 Pagi 07 Petang,-6.174207513888734,106.75630990401561
SLB Kusuma Bangsa,-6.162470682645784,106.7620433818813
Yayasan Al-Furqon,-6.28442650390073,106.84556772309391
MI Assalam,-6.293143225610797,106.84704155874014
MTs,-6.12955119012287,106.94022478191712
SD Al Aminiyah,-6.130629291761958,106.93805135150805
SD Az Zahra,-6.130365453458612,106.93749286695889
SD Kampung Sawah,-6.135578009750231,106.93966389658215
SD Gaya Remaja,-6.106149650000001,106.93102584999998
SD Capriasi Yoel,-6.110430897761447,106.92568801145927
TK dan SD Al Irsyad Al Islamiyah,-6.191763523275748,106.80889362526898
Yayasan Pengajian As-Sajadah,-6.190799850000002,106.8084772
SD 01/02 Bidara Cina,-6.231117299578084,106.86374982154658
MI Al Manar,-6.246756925730677,106.8657885039635
Madrasah Syarif Hidayatullah,-6.222398101554835,106.85328985482657
Madrasah Al-Waq Fiyah,-6.223336649999998,106.8555933
"SD, SMP, SMA Muhammadiyah 4",-6.249601005555586,106.86660451819435
SD Negeri Kebon Baru 5 Pagi / 6 Petang,-6.228011759707327,106.86035842768739
SMP Negeri 265 Jakarta,-6.2325481087343455,106.85922651474456
SD Negeri Kebon Baru 10 Pagi,-6.231828050000001,106.8590204
MI Nurul Jihad,-6.239285111531773,106.85973681752952
YPI Nurul Muttaqien,-6.241523979934637,106.85961696277431
Madrasah Nurul Hidayah,-6.255549006498853,106.86699472351123
MA Al - Quran,-6.162310000000001,106.72657495000001
SMK Ad-Da'wah,-6.172973780406263,106.72281963395083
Madrasah,-6.1558249504187845,106.72181697715907
SD - SMP Kristen Kalam Kudus,-6.168742886807424,106.71680116972247
MI & SMP Al-Yauma,-6.170223291478642,106.7202124325012
SD - SMP Impian Bunda,-6.172518087239891,106.71223576536205
"SD Negeri Duri Kosambi 09 & 10 pagi,11 petang",-6.166242639388419,106.72510761549789
SMA Impian Bunda,-6.172550483171428,106.71273489175286
SMP/SMA Kalam Kudus,-6.170894958005876,106.71510431645135
MTs & MA Annida Al-Islamy,-6.164491468376926,106.72476454780484
TK - SD - SMP - SMA Dharma Suci,-6.132696304323136,106.78736770048911
MI. Bahrul Ulum,-6.157429444612347,106.718679044662
"TK, SD Tunas Karya III",-6.145279756592253,106.91178889349065
"TK, SD, SMP, SMA Marie Joseph",-6.17368090866196,106.91550917485846
TK-SMU Pelangi Kasih,-6.17281744792022,106.91647475113439
SMP Darussalam,-6.311101553655826,106.7928539708178
Madrasah,-6.284951970339342,106.84570777866342
SD Negeri Tegal Alur 17 & 18 pagi,-6.120121673070667,106.72686946063982
SD Negeri Tegal Alur 03 pagi & 12 Petang,-6.12278645,106.71989165000001
SD Negeri Tegal Alur 11 Pagi,-6.128693043817268,106.71762257130646
"TK, SD, MTs. An - Nur",-6.128301829997878,106.71527127365971
"SD Negeri 01, 03 pagi & 08, 12 Petang",-6.129354172421083,106.74282965607064
SD Negeri Kapuk 15/16 Pagi,-6.130660449999998,106.74199989999998
Sekolah Duta Bangsa,-6.132584649999999,106.74395289999998
SD Negeri Cengkareng Barat 07 Pagi & 08 Petang,-6.15251167872772,106.72462620086728
SD Negeri Cengkareng Barat 11 Pagi,-6.144383112992718,106.72002603926688
SMK Bunga Nusa 1,-6.141722873500701,106.72472942366913
"SMP, SMA Al Huda & SMK Mutiara Bangsa",-6.1497308084502675,106.72688369904893
Madrasah Al - Asas,-6.1401845218040885,106.74613599474603
SD SMP Esti Bakti,-6.1402665292941885,106.76023956727909
Madrasah Diniyah Asysyamsuriyah,-6.13966846908712,106.71991254525126
SD Negeri Kapuk 05 & 14 Pagi,-6.143508035006862,106.7684594225392
SD SMP SMK Genesaret,-6.135292694471702,106.79915462266642
MI Al-Ifadah,-6.1323633000000015,106.80284315
SD Negeri 07 Duri Kosambi,-6.179190599999999,106.71423240000001
SMP - SMA Al-Itqon,-6.175239682705095,106.71940845493502
"SD Negeri Duri Kosambi 01 Pagi, 03 Petang",-6.176164335096216,106.72101990574895
MI dan Mts Al Falah,-6.125366782942462,106.80501936594082
SD SMP Wawasan Nusantara,-6.143064942423226,106.75268528572377
SMP Negeri 95 Jakarta,-6.115387606431841,106.88141300346149
"SD Negeri Cengkareng Timur 05 Pagi, 06 Petang",-6.149232449368836,106.72839570917726
SMP Negeri 248 Jakarta,-6.14965583501253,106.72922777552314
Madrasah,-6.150997150000002,106.73280165
Madrasah,-6.150860150000001,106.7343048
Masdrasah,-6.152597337001558,106.73664738036354
MTs Assa'adah Ulujami,-6.2371219201158725,106.7632663026399
MTs Al Quraniyah Ulujami,-6.235203787941961,106.76268357332658
SD Negeri Karet Tengsin 21 Pagi,-6.210652552021599,106.81448192755681
SMP Negeri 181 Jakarta,-6.210734540608609,106.8151716750031
SD Negeri Karet Tengsin 15 Pagi,-6.208906624696846,106.8144628095183
SMP Perwira,-6.246136333545194,106.76406870019352
SMP Negeri 38 Jakarta,-6.205154001229889,106.81390797220857
SD Al Ikhsadiyah,-6.14454282736401,106.92092879612585
SD Negeri Ulujami 06,-6.225161191871124,106.76476208603049
SDI Nurul Ahyar,-6.156192976387356,106.92625474386976
SD Kartika X - 7,-6.2518678,106.91456835000001
SD Negeri Cipinang Melayu 09 Pagi dan 10 Pagi,-6.25370929082304,106.91472971215467
SMP Negeri 109 Jakarta,-6.25264029408046,106.91454715796269
Madrasah Nurul Iman,-6.147800863598541,106.7333234309093
SD Kasih Setia,-6.146765577683606,106.73405775893964
Yayasan Panca Cemerlang,-6.135976169638213,106.73807289651276
SD Negeri Kebagusan 01 / 05,-6.3053989574083165,106.82770417742933
Sekolah Dian Harapan,-6.147284600363128,106.70754765042474
SD Negeri Pasar Minggu 04 & 05 Pagi,-6.292092206504997,106.83900260841769
Sekolah Bunda Mulia,-6.163515865777885,106.81240771546912
Raffles Christian School,-6.279837169151221,106.77856334121091
SMK Negeri 42 Jakarta,-6.143979915246982,106.72974495499551
SDS Trisula Perwari I,-6.193300447984896,106.85047823060788
"SD Negeri Cengkareng Timur 10,12 pagi & 11,13 Petang",-6.147027391385892,106.73316745495224
"SD Bina Mulia I, SMP Pelita II",-6.147505596369679,106.73547227589195
SMK Farmasi Tunas Bangsa,-6.194296838380564,106.85648260501564
SMP Negeri 17 Jakarta,-6.150205742721107,106.82745647401138
SD Negeri Cilandak Timur 05 Pagi,-6.284103100287367,106.81432889408994
SDN Marunda 02 Pagi,-6.094609450000003,106.96011650000001
TPA Assaniyah,-6.097044354947437,106.95788917421966
Taman Pendidikan Al-Quran,-6.094392079182835,106.9593490169451
Rumah Belajar Marunda Pitung,-6.095370118887616,106.96253895826484
SMP Negeri 115 Jakarta,-6.225158399406228,106.85425827628477
SMP Negeri 278 Jakarta,-6.109873888205254,106.6978400245863
SD Negeri Kamal 05/06 Pagi,-6.10034013450101,106.70836096924432
MA Negeri 6 Jakarta Kampus B,-6.358923788999333,106.88346741953701
SMK Taman Siswa 2,-6.1625440791425286,106.84514323838131
SD Sandika,-6.163380214486552,106.84457304661812
SD Negeri Baru 07 Pagi,-6.321262565237088,106.85110814770752
"SD Negeri Kebon Kacang 01,02 dan 03",-6.1932218480965435,106.81581799783942
"SD, SMP, SLB-E Handayani",-6.3229794316919765,106.89701040862319
MTs Negeri 26 Pulau Tidung,-5.795433098128037,106.48531677827692
SD Negeri Cipinang Muara 01 dan 12 Pagi/ 22 dan 23 Petang,-6.2147483446882354,106.89063109560367
SD Negeri Cibubur 09 Pagi,-6.353297093273224,106.87260683717196
SD Negeri Pekayon 5 & 12,-6.3518632225700955,106.86591252735866
Yayasan Wisma Dharma Mardiwijana,-6.207306989564781,106.85971224865176
MI Hidayatul Istiqomah,-6.162554986195758,106.74925712551322
"SD Negeri Cipete Utara 09, 10, 11, & 12 Pagi",-6.2587053988665735,106.80360358862269
SMK Telkom Jakarta,-6.154417400482488,106.75081533037181
TK SD SMP Assalafy,-6.23008467486078,106.87138213653928
"Yayasan Ziyadatul Arqom ( TK,MI,SMP Darul Arqom dan SMK Bhakti Pertiwi)",-6.22156271046712,106.87845251526365
SMP SMA SMK Dewi Sartika,-6.230505320570572,106.87245410296289
SD Islam Nurul Yaqin,-6.221893650000001,106.87912385
TK dan SMP Islam Annuriyah,-6.233284226951421,106.87189061627687
معهد الحاوي Yayasan Yatim Piatu Al-Hawi,-6.263610991196798,106.86403343042984
SD Negeri Cipinang Besar Utara 07 Petang & 08 Pagi,-6.218321301574527,106.88088097712807
SD Negeri Cipinang Besar Utara 05 Pagi / 06 petang,-6.218289800000002,106.88140739999999
MTs Negeri 25 Jakarta,-6.215000895124268,106.89531712187946
SDIT-SMPIT Insan Mandiri Kalisari,-6.341678486608025,106.85466340281145
MTs Jauharotul Huda,-6.162095331611254,106.96381519623971
SDS Noah,-6.341447706220541,106.85707737693711
SLB B & C Karya Guna,-6.222463503020777,106.88383441977003
SMP-SMK Karya Dharma,-6.347984516718384,106.86257996985138
SD Negeri Pekayon 03 Pagi-04 Petang,-6.345099288802806,106.86249833299844
SD Negeri Cibubur 05,-6.36451850192806,106.88577308399377
SMA Negeri 55 Jakarta,-6.255533600389577,106.83920635188099
"SD Negeri Cipinang Besar Utara 01,03 Pagi dan 02,04 Petang",-6.215518395747167,106.87607154439449
Yayasan Pendidikan Shiddiqiyyah,-6.248545180680065,106.8687776058831
Yayasan Ummi Rahmah,-6.254518099999999,106.82539349999999
SD Negeri Duren Tiga,-6.254881256792559,106.82824183365402
Ponpes Daarul Ishlah,-6.268484383107448,106.83210914959332
SMK Satya Bhakti II,-6.210146998651191,106.85567859554307
SMK Satya Bhakti I,-6.210710999999999,106.8558233
HelloMotion Academy,-6.23845475,106.85145324999999
"KB, TK, SD, SMP Santo Vincentius dan SD Antonius",-6.236600574629785,106.86767485075866
SD Negeri Pisangan Baru 9 Pagi-10 Petang,-6.2135793801702075,106.87117778915268
SD Negeri Pisangan Baru 11 Pagi,-6.213190495851802,106.87117037696325
SD Marsudirini,-6.2115092999999995,106.85939275000001
PKBM Negeri 21,-6.228042100000001,106.85813105
SD Negeri Johar Baru 07 Pagi,-6.187844762318303,106.85745247477313
MTS Tanwirrul qulub,-6.21845758539054,106.82807802869807
SMP Islam Miftahussa'adah,-6.185940749000579,106.86255331215983
SMA Negeri 3 Jakarta,-6.20986685,106.8256643
MI Fatahillah,-6.274132654135283,106.83067215098814
SD Negeri Setiabudi 01 Pagi,-6.208917753213415,106.82352122205906
SMP Negeri 58 Jakarta,-6.208893749180117,106.82375049154041
Mifda Islamic School,-6.238838864953526,106.8560198808623
Perguruan Islam Al-Mughni,-6.23088138615827,106.82166106274316
SD Negeri Rambutan 03 Pagi,-6.303090077780767,106.87507483667989
SMK Muhammadiyah 10,-6.188076149999999,106.85196265
SMP Muhammadiyah 16,-6.1879976999999995,106.85189760000002
SD Nurul Falah,-6.187434932293069,106.85230036770938
"Yayasan Perguruan Sultan Hasanudin MI,SMP & MA",-6.269886364404668,106.83112284143158
Sekolah Santa Maria,-6.219447011384347,106.86389845075476
SMA Negeri 8 Jakarta,-6.217716199353732,106.85921141145741
Perguruan Islam Al Jihad,-6.185414182765163,106.85172802591491
MA Negeri 6 Jakarta,-6.301125855610582,106.87943427860355
SMP Mahasiswa,-6.208678785832395,106.86282217772802
SD Negeri Menteng Atas 05 dan 06 Pagi,-6.210628115569349,106.83704707007769
MTs dan MA Al-Qalam Terpadu,-6.20705285,106.84376670000002
SMP-SMK Trisula Perwari 1 Jakarta,-6.208951736681222,106.84361375230239
SMP Negeri 62 Jakarta,-6.221370598226237,106.87192600840713
SD Negeri Bangka 05-06,-6.265144494824481,106.81979399564973
MI Arruhaniyah,-6.134471683615381,106.96737122413823
SD Negeri Utan Kayu Selatan 20,-6.1991634963013755,106.86871210059698
Madrasah Diniliah Takmiliyah,-6.205838308935627,106.8602757802822
SD Negeri 09 Dukuh,-6.2955772911443075,106.87563028419028
MTS Ruhul Islam,-6.2090558388035815,106.84344110660166
SD Negeri Gondangdia 05 Pagi,-6.19521611870077,106.83833773246099
SD Negeri 03/04 Gondangdia,-6.195529618359573,106.8384997260072
SMP-SMA-SMK YAPERMAS,-6.202969822927257,106.84407165837253
SMP Nurul Hikmah,-6.201170248510729,106.8640419523907
MI Tarbiyatus Sholihin,-6.244234849999999,106.8526082
SD Darul Hikmah,-6.236832326533974,106.88003775370748
SD Negeri Utan Kayu Selatan 27 Pagi,-6.2078570276347,106.8712137365981
SMK Pemuda,-6.208106881273735,106.87187653476668
TK SD Yaspiah,-6.2391977148036855,106.86146500454737
MI/MTS Mu'awanatul Ikhwan,-6.225846594947195,106.87253040564735
MI Raudhatul Azhar,-6.2463260251638975,106.8570307036957
SD Negeri Rambutan 01,-6.29571608013521,106.87443613041916
Sekolah Pelita Harapan,-6.261913900000002,106.81310695000003
SD Muhamadiyah,-6.239949045701384,106.8662014748405
Yayasan Pendidikan Hapsah Amin,-6.237448800000001,106.86162145000002
Bimbel Prestasi,-6.2034417500000005,106.86248515
SD Negeri Cikoko I Pagi,-6.245366141556045,106.85406436830768
Jakarta Montessori School,-6.265733695484902,106.8202812001658
MI I'anatul Falah,-6.2466348499999995,106.84846795
SMP Mentari,-6.257796731671172,106.8066632705758
SD Negeri Cipinang Besar Selatan 18 Pagi,-6.232962600208452,106.88275512389428
Sekolah Bina Gita Gemilang,-6.233982469445226,106.84465693034072
MI Al Ittihadiyah Al Islamiyah,-6.234536064714166,106.84294934977228
MTs Miftahul Falah,-6.227476075150975,106.87905548762969
MI Masyaatul Islamiyah,-6.227077750000003,106.8782006
SD Negeri Pancoran 5 Pagi,-6.247717841546322,106.84776880759595
SD Negeri 03 Pancoran Pagi,-6.247665680307869,106.84810875071236
MI Al Husna,-6.234894470547272,106.83794245307514
TK - MI Al Ihsan Attahiriyah III,-6.2227005658331525,106.88235150420903
SD Negeri Rawasari 05 Pagi,-6.189906904073951,106.87013517324806
TK SD SMP Daarul Quran,-6.2268171500000005,106.84583285
"RA TK.Islam, MI, MTs Inwanul Huda",-6.237990393613516,106.88552446664916
TK SD Al Waqwiyyah,-6.223285090519087,106.85549392523748
SMK Pelayaran Lusiana Cawang,-6.25509482450903,106.8650100932189
SDIT Al-Iman,-6.22279415,106.8878678
SD 04 Pagi / SD 07 Petang,-6.297162567744154,106.87917197688927
SDN Pela Mampang 07 Pagi,-6.252694723429175,106.82250225783748
MTs Negeri 1 Jakarta,-6.253876570098263,106.82218769164504
Yayasan St. Fransiskus Asisi,-6.231049133287693,106.84312819167587
SD Negeri Cempaka Putih Barat 07-09,-6.187492579468408,106.86418535201692
SMK Berlian,-6.24180831958815,106.8644430982441
SD Negeri Cempaka Baru 11,-6.165894208644865,106.86288135336842
SD Negeri Cempaka Baru 12-13-14,-6.166462446958154,106.86262534251489
SD Negeri Kampung Melayu 01/02,-6.214997406652378,106.85958442134307
Perguruan Advent VI,-6.22199965,106.86533874999999
Madrasah An-Nas Hatul Hikmiah,-6.250285240485076,106.86039137295434
TK-SD-SMP-SMA Perguruan Islam Darulsalam,-6.236640347094952,106.81916405198376
SMP YPMII (Yayasan Pembangunan Masyarakat Islam Indonesia),-6.2192697,106.87107220000001
