name,lat,long
Warung Buncit,-6.2569821,106.8281118
Warung Jati,-6.262337,106.8297841
Buncit Indah,-6.2743241,106.8303138
Pejaten,-6.2784107,106.8297531
Jatipadang,-6.2854351,106.8262547
Jati Barat,-6.2910224,106.8236324
Simpang Ragunan Ar-Raudhah,-6.2946195,106.8221239
Tegal Mampang,-6.2401791,106.8309123
Rawa Barat,-6.2388979,106.8162003
Pasar Santa,-6.2391928,106.8077643
CSW 1,-6.2398847,106.7984421
Mayestik,-6.241891,106.7907262
Velbak,-6.2394127,106.7854966
Kebayoran Lama,-6.2383318,106.7775859
Seskoal,-6.2380282,106.7711779
Cipulir,-6.2378077,106.7653358
Swadarma Paragon,-6.2375271,106.7606037
JORR,-6.2362044,106.7548063
Petukangan D'MASIV,-6.2364543,106.7477717
Widya Chandra Telkomsel Arah Barat,-6.2272368,106.817558
Widya Chandra Telkomsel Arah Timur,-6.2266759,106.8175202
Kota Bambu Arah Selatan,-6.185274,106.7970864
Kota Bambu Arah Utara,-6.1844369,106.7967898
Kemanggisan Arah Selatan,-6.1898351,106.7972624
Kemanggisan Arah Utara,-6.1898411,106.7969795
Tanjung Duren Arah Utara,-6.1754921,106.7921834
Tanjung Duren Arah Selatan,-6.1758343,106.7930751
Gerbang Pemuda Arah Timur,-6.2141956,106.8090225
Gerbang Pemuda Arah Barat,-6.2138469,106.8083736
Petamburan,-6.2020202,106.7998645
Kali Grogol Arah Utara,-6.1610637,106.7904074
Kali Grogol Arah Selatan,-6.1604905,106.7909561
Jembatan Besi,-6.1519994,106.7949405
Jembatan Dua,-6.14327,106.7935204
Jembatan Tiga,-6.1334127,106.7927175
Penjaringan,-6.1262533,106.7920403
Pluit,-6.1157874,106.7908178
Pulomas Bypass,-6.1769076,106.8760214
Cempaka Putih,-6.1741608,106.8764693
Kayu Putih Rawasari,-6.1874784,106.8754231
Pemuda Pramuka,-6.1930162,106.8749252
Utan Kayu Rawamangun,-6.1975227,106.8740602
Simpang Kuningan,-6.237293,106.8280275
Tegal Parang Arah Barat,-6.2388245,106.8302006
Tegal Parang Arah Timur,-6.2390167,106.8310925
Pancoran Tugu Arah Timur,-6.2431027,106.8439685
Tebet Eco Park Arah Barat,-6.2433305,106.8521139
Tebet Eco Park Arah Timur,-6.2430384,106.8520804
Cikoko Arah Timur,-6.2430332,106.8580894
Cikoko Arah Barat,-6.243334,106.8580938
Ciliwung Arah Barat,-6.2432742,106.8635661
Ciliwung Arah Timur,-6.2429892,106.8635312
Makasar,-6.29014,106.8811558
Gelora Bung Karno 1,-6.2245928,106.8055111
Simpang Cempaka,-6.1657558,106.8792834
Kodamar,-6.1620313,106.8817202
Sunter Kelapa Gading,-6.1428129,106.8907539
Plumpang,-6.128381,106.8936822
Walikota Jakarta Utara Arah Utara,-6.1188339,106.8931343
Walikota Jakarta Utara Arah Selatan,-6.1188864,106.8934856
Koja,-6.1140867,106.8930724
Mambo,-6.1101242,106.8924627
Tanjung Priok,-6.1095827,106.8821338
Kelurahan Senen,-6.1724524,106.8429171
Bangau VI,-6.1692892,106.8427182
Simpang Gunung Sahari III,-6.1679108,106.8417328
Pasar Senen Jaya,-6.1777486,106.8422053
Atrium 1,-6.177478,106.8409605
RSPAD 2,-6.1773602,106.8381623
Perpustakaan Nasional,-6.1806956,106.8264664
Dana Reksa,-6.1811786,106.8244797
Wisma Mandiri 2,-6.1833469,106.8237988
Wisma Mandiri,-6.183743,106.8232474
Tosari 3,-6.2000594,106.8233519
M Bloc,-6.2414105,106.7986165
Kementerian PUPR,-6.2362831,106.8015807
Stasiun Sudirman 2,-6.201722,106.8227941
Tosari 2,-6.1987694,106.8229685
Bank Indonesia 2,-6.1824497,106.8227552
Kementerian Pariwisata,-6.1795523,106.8225881
IRTI,-6.180294,106.8261658
Seberang Jalan Kampung Bali XXXIII,-6.1870262,106.8218156
Jalan Kebon Kacang X,-6.1871183,106.820088
Simpang Blok A,-6.1872138,106.8161823
Kementerian ESDM,-6.1831631,106.823747
Dewan Pers,-6.1829789,106.8271235
Seberang MNC Center,-6.1827618,106.8307494
Stasiun Gondangdia 2,-6.1850498,106.8323745
Masjid Cut Nyak Dien,-6.1873895,106.8317322
Khong Guan Wahid Hasyim,-6.1872337,106.8282594
Seberang The Pakubuwana Menteng,-6.1871946,106.8262853
M.H. Thamrin 3,-6.1871265,106.8237786
Gambir 3,-6.1788128,106.8309466
Istiqlal 1,-6.1724017,106.8305381
Pasar Baru,-6.1660746,106.834809
Taman Banteng,-6.1716684,106.8352323
OJK Wahidin,-6.1704879,106.8379045
Wahidin 1,-6.1698428,106.8393241
Apartemen Kapitol Kwitang,-6.1805521,106.8391658
Graha Menpora,-6.2140861,106.798915
TVRI,-6.2135894,106.8009237
Taman Ria,-6.2132902,106.8023402
Selatan Stasiun Gondangdia,-6.1870478,106.8328964
Masjid Cut Meutia 1,-6.186778,106.8339477
BRI Menteng,-6.1867763,106.8351142
Atrium 2,-6.1768902,106.8404421
RSPAD 3,-6.1754797,106.8392652
Simpang Stasiun Senen,-6.1763657,106.8441193
Graha Jasindo,-6.1849016,106.8354379
Seberang KPAI,-6.1894396,106.8332027
Badan Restorasi Gambut RI,-6.1914397,106.8332292
Bundaran Taman Gondangdia 1,-6.1943362,106.8332398
Taman Suropati 3,-6.1995611,106.8332656
Manggala Wanabakti,-6.2049684,106.7996811
Kartini,-6.1995845,106.8290045
Jalan Penataran,-6.2022032,106.8441205
Tugu Proklamasi 2,-6.203245,106.8455454
RS Mata Menteng,-6.198016,106.8369791
RSIA Bunda 2,-6.1959722,106.8367329
Simpang RP Soeroso,-6.1909971,106.8360462
Kantor Pos Cikini,-6.1874628,106.8365888
Komdak 2,-6.2219182,106.8144359
Gedong Panjang,-6.1325821,106.8059639
Pluit Selatan,-6.1252747,106.7997101
Pluit Sakti,-6.1224251,106.7943204
Bandengan Selatan 2,-6.1371308,106.7960156
Jembatan Tiga 2,-6.1333321,106.7925043
Jalan BB Utara,-6.1203046,106.7940737
Waduk Pluit,-6.1133351,106.7948246
Seberang Waduk Pluit,-6.1137938,106.7946074
Masjid Jami Matraman,-6.2019173,106.8507989
Simpang Matraman 2,-6.2015606,106.8514474
Simpang Pramuka 1,-6.199991,106.8534283
Matraman 3,-6.1996969,106.8544484
Matraman 2,-6.2003585,106.8545023
Kesatriyaan,-6.2067445,106.8583188
Tegalan 2,-6.2028754,106.857293
Slamet Riyadi 2,-6.2075759,106.8591368
Gang Kelor,-6.2117304,106.8603998
Gang Kelor 2,-6.2113721,106.8606293
SMPN 14,-6.2146889,106.864911
Dinas Pemuda dan Olahraga,-6.2197233,106.8680797
Terminal Kampung Melayu 2,-6.2244929,106.8665536
Jalan Kebon Pala II,-6.2143229,106.8618174
Bukit Duri,-6.2155245,106.8629078
Santa Maria,-6.2194778,106.8644432
RS Hermina,-6.2205979,106.8649769
Rusun Jatinegara Barat,-6.2228425,106.8657729
SMA Budi Utomo,-6.1670539,106.8380577
Pejambon,-6.1755437,106.8327606
Seberang Stasiun Gambir,-6.1769264,106.83136
Galeri Nasional,-6.1785555,106.8318548
Gelanggang Remaja 1,-6.2355681,106.867868
Klinik Otista,-6.2273883,106.867076
Jalan Otista 1 A,-6.2257797,106.8668117
Flyover Kampung Melayu,-6.2250995,106.8648111
Kampung Melayu Besar 2,-6.2253307,106.8628639
Stasiun Tebet 3,-6.2255775,106.8593896
Stasiun Tebet 1,-6.2254309,106.8588987
Masjid Attahiriyah,-6.2251973,106.8602134
Kampung Melayu Kecil,-6.2249188,106.8631368
Gebu Minang,-6.2253928,106.8557308
Lapangan Ros,-6.2250955,106.8545629
SMPN 115,-6.2254403,106.8550035
Cervino Village,-6.2244077,106.8516519
Pal Batu 2,-6.2245701,106.8446424
Pal Batu 3,-6.2251156,106.841428
SMU 79,-6.2254044,106.8384748
UPT. LLHD 1,-6.2257621,106.8353273
Sawo Kecik Raya,-6.2247883,106.8548825
Telkom Tebet,-6.2240283,106.8516258
Wisma Laena Tebet,-6.2235251,106.850146
Jalan Tebet Dalam IF,-6.2239111,106.8491581
Gang Haji Solihin 1 Tebet,-6.2233756,106.8484365
Casablanca,-6.2242179,106.8445631
Puri Casablanca,-6.2250767,106.8384446
UPT. LLHD 2,-6.2254034,106.8349238
Ariobimo Sentral,-6.2272453,106.8333452
GOR Sumantri 1,-6.2207476,106.8322439
Gama Tower,-6.2241027,106.8330983
Jalan Raya Casablanca,-6.2254232,106.8340978
Kuningan 18,-6.2252082,106.8301298
Seberang Manhattan Hotel,-6.2255523,106.8300321
Lotte Mall Kuningan 1,-6.2232941,106.822908
Karet Pedurenan 2,-6.2213963,106.8210746
Karet Pedurenan 1,-6.2218884,106.8208948
Viva Futsal,-6.2187159,106.8194511
Sampoerna Strategic,-6.2170017,106.8188579
Jalan Karet Pasar Baru Timur 5,-6.2086,106.8200893
City Walk Sudirman,-6.2094375,106.8178595
Sahid Sudirman Center,-6.2111489,106.8180132
Jalan Karet Pasar Baru Barat VII,-6.2120033,106.8176211
Yayasan Muhammadiyah 2,-6.1969104,106.8142679
Jalan Karet Pasar Baru Timur II,-6.2039993,106.8164595
Yayasan Muhammadiyah 1,-6.1969683,106.8144791
Mall Thamrin City,-6.1944082,106.8145468
Seberang RSUD Tanah Abang,-6.1910867,106.8151667
Masjid Jami Al Makmur 1,-6.1890004,106.8155639
Simpang Utara Tebet Dalam Raya,-6.2287116,106.8549557
Simpang Tebet Raya Timur,-6.2298832,106.8528253
Simpang Tebet Raya Utara,-6.2298254,106.8524228
Seberang Jalan Tebet Utara IV,-6.2273864,106.8527559
Seberang Jalan Tebet Utara III,-6.2255172,106.8524496
Simpang Tebet Barat Raya,-6.2300886,106.8512837
Simpang Tebet Raya Barat,-6.2302418,106.8513916
SMKN 32,-6.229475,106.8492458
Simpang Tebet Raya Barat 1,-6.2294323,106.8487185
Tegal Parang 1,-6.2386409,106.8296734
Poltangan 1,-6.2945482,106.8412714
Transvision,-6.2400331,106.8284544
SD Diakona 1,-6.1121673,106.7893633
SD Diakona 2,-6.1123674,106.7890848
PLTU,-6.1133618,106.7853832
Pluit Karang Indah,-6.1175786,106.7831091
Pasar Muara Karang,-6.1163889,106.7782077
SMAK Penabur Enam 2,-6.1156318,106.7749082
Karang Asri 2,-6.1161039,106.7739052
SMAK Penabur Enam 1,-6.11429,106.7739004
Muara Angke,-6.1098764,106.7747051
Baywalk 2,-6.1103406,106.7796093
Galeri Niaga Mediterania 1,-6.1166828,106.7712208
Galeri Niaga Mediterania 2,-6.1164926,106.7713027
Jalan Lotus Indah,-6.116227,106.7653399
Mediterania Boulevard,-6.1160187,106.7649677
Gelanggang Remaja Pasar Minggu,-6.2845504,106.8379255
Seberang Kelurahan Pasar Minggu,-6.2854912,106.840628
Seberang LP3I,-6.2866818,106.8439341
Seberang Grand Pasar Minggu,-6.2911867,106.842571
Stasiun LRT Pegangsaan Dua,-6.1570452,106.9138073
Kelurahan Pegangsaan Dua,-6.1545378,106.9105138
Mall Kelapa Gading,-6.1564009,106.9081229
Puskesmas Kelapa Gading,-6.1575256,106.9069946
Stasiun Boulevard Utara 2,-6.1596475,106.9057076
Stasiun Boulevard Utara 1,-6.1591949,106.9063667
Boulevard Pelepah Raya,-6.1592984,106.9031282
Villa Bukit Gading,-6.1570136,106.8997337
ACE Hardware Kelapa Gading,-6.1570644,106.8990011
Boulevard Bukit Gading Raya,-6.1551244,106.8956848
Lotte Mart Kelapa Gading,-6.1542625,106.8947989
Institut Kesehatan Indonesia,-6.1541099,106.893995
Ruko Boulevard Barat Raya,-6.1521741,106.8908312
MOI Kelapa Gading,-6.1508859,106.8891623
Boulevard Inspeksi Kali Sunter,-6.1510939,106.889004
Sunter Permai Indah 1,-6.1493517,106.8850529
Wisma SMR,-6.150109,106.8877728
Sunter Boulevard Barat 1,-6.1497271,106.8885534
Sunter Karya,-6.1376043,106.8708549
Sunter Utara,-6.1397502,106.8591439
Sunter Boulevard Barat,-6.1496239,106.8889878
BNN Jakarta Utara,-6.1327949,106.864106
Jalan Sunter Permai Raya 2,-6.1315268,106.8624764
Jalan Sunter Permai Raya 1,-6.1313216,106.8625912
Seberang BNN Jakarta Utara,-6.132626,106.8642402
Jalan Danau Sunter Selatan 5,-6.147348,106.8853175
Seberang Danau Sunter Timur,-6.1442097,106.8862954
Simpang Danau Sunter Selatan,-6.1421366,106.886933
RS. Dr. Sulianti Saroso,-6.1303266,106.8613999
Seberang RS. Dr. Sulianti Saroso,-6.1305227,106.8613964
SDN Sunter Agung 09,-6.1276943,106.8590359
Sbr. SDN Sunter Agung 09,-6.1276781,106.8592297
Taman BMW,-6.1258996,106.8584683
Jakarta International Stadium,-6.1267701,106.8555557
Tanah Merdeka 1,-6.3081648,106.8745392
Terminal Kampung Rambutan 3,-6.3097851,106.8831504
Jaha,-6.2924334,106.8123495
Carrefour Lebak Bulus,-6.2875592,106.7767831
Lebak Bulus,-6.2894213,106.7740093
Pondok Pinang,-6.2821395,106.7720653
Al Mahbubiyah,-6.291821,106.8125668
Simpang Cawang,-6.2447363,106.8759872
Cawang Soetoyo 1,-6.2454331,106.8754849
Cawang Soetoyo 2,-6.2453948,106.8759503
Cawang Sentral 1,-6.2503986,106.8738301
Transjakarta Pintu 1,-6.2526907,106.8736147
BKN 2,-6.2581958,106.869898
BKN 1,-6.2580092,106.8695533
Cawang Sentral 2,-6.2496657,106.8736251
BNN 2,-6.2456665,106.8710184
Simpang Dharmawangsa VIII,-6.2537871,106.8079593
Simpang Kemang Selatan 2,-6.2740355,106.8203778
Pengadilan Negeri Jakarta Selatan 1,-6.2809409,106.8196184
Komplek Polri Ragunan,-6.2837928,106.8192292
Ampera Garden,-6.288799,106.8181481
Seberang Jalan Kampung Utan,-6.3017345,106.8143185
Simpang Margasatwa Cilandak KKO,-6.3103616,106.8136062
Badan Diklat Kejaksaan RI,-6.304382,106.8209436
Jalan Haji Khair,-6.3041701,106.8208068
Masjid Jami Nurul Falah,-6.3019164,106.821146
Pemadam Jagakarsa,-6.3155958,106.8116503
Mandiri Griya Mampang,-6.2402665,106.8288229
Pemadam Mampang Prapatan,-6.239973,106.8267244
SMPN 43,-6.2402933,106.8263764
Lintas Atas Kuningan Mampang,-6.2378556,106.8268206
Mampang Prapatan 1,-6.2425167,106.8258519
Gang Haji Abdul Wahab,-6.254492,106.8262362
Imigrasi 2,-6.2567392,106.828172
Simpang Duren Bangka Timur,-6.2593361,106.8278287
SMPN 124,-6.2589603,106.8262389
Pasar Warung Buncit,-6.2551616,106.8249007
Simpang Kemang Utara IX,-6.2578275,106.8244237
Simpang Kemang Utara Timur,-6.2583129,106.8231373
Simpang Kemang Timur Utara,-6.2587463,106.8230927
Yamaha Music School Kemang,-6.2627291,106.8236868
Seberang Yamaha Music School Kemang,-6.2627904,106.8236358
Jalan Kemang Timur XI,-6.2654908,106.8238709
Seberang Jalan Kemang Timur XI,-6.2654152,106.8237966
Jalan Kemang Timur XVII,-6.2686621,106.82398
Seberang Jalan Kemang Timur XVII,-6.2688734,106.823931
Taman Komplek IIAPCO,-6.2715474,106.8227978
Seberang Taman Komplek IIAPCO,-6.2714789,106.8224988
Gojek Kemang Timur,-6.2729295,106.8214515
Woodlinx Indonesia,-6.2731001,106.8213313
Jalan Pinang II Pondok Labu,-6.3104352,106.7966723
Wisma Subud,-6.2849222,106.7959715
Jalan Rejo,-6.2594395,106.7969115
Simpang Dharmawangsa X,-6.2575417,106.8005009
Grand Wijaya Dharmawangsa,-6.2547091,106.8003562
Stasiun Blok A Dharmawangsa,-6.254596,106.797356
Taman Panglima Polim,-6.2513698,106.7975465
Jalan Pertanian III,-6.2876478,106.8426568
Robinson,-6.285073,106.8436875
Stasiun Tanjung Barat 1,-6.3075737,106.8393118
Haji Alwi,-6.3095041,106.8389825
Gang Jenan,-6.2862631,106.826249
Jatipadang 1,-6.2856038,106.8260814
Jalan Warung Jati Barat,-6.281878,106.8275931
Pejaten 1,-6.2781751,106.8297416
Pejaten 2,-6.2783952,106.8299008
Seberang Gang Jenan,-6.2861513,106.8263418
Jatipadang 2,-6.285773,106.8262439
Jalan Taman Margasatwa Raya,-6.2828927,106.8273474
Buncit Indah 1,-6.2739444,106.8302188
Buncit Indah 2,-6.2741463,106.8304313
Mampang 5,-6.2454307,106.8258349
Mampang Prapatan 2,-6.2422013,106.825602
Kantor Pos Mampang,-6.2402141,106.8225864
Jalan Bangka I,-6.2407082,106.8206455
Jalan Poncol Jaya 1,-6.2397449,106.8188888
Jalan Poncol Jaya 2,-6.2393917,106.8187002
Rengas,-6.238901,106.8171921
Rawa Barat 1,-6.2388137,106.815667
Mampang 10,-6.2497206,106.826694
Duren Tiga 1,-6.2520188,106.8270485
Duren Tiga 2,-6.2519406,106.8268296
Wolter Monginsidi,-6.2388232,106.8138443
Pasar Santa,-6.2389704,106.8126298
Cikajang Wolter Monginsidi,-6.2391097,106.8107582
Tirtayasa 1,-6.2393112,106.8075452
PLN Pusat,-6.240026,106.8038153
Simpang Rawa Barat,-6.2377669,106.8146647
Lapangan Blok S,-6.2370683,106.8144071
Taman Suryo,-6.2337702,106.8127033
SD 01 Taman Mpu Sendok,-6.2317222,106.8102259
Senopati,-6.2307381,106.8082373
Gunawarman 2,-6.234337,106.8075182
Gunawarman 1,-6.2379393,106.8072422
BPJS Kesehatan Sultan Hasanudin,-6.2425644,106.8023208
Jalan Adityawarman,-6.2448282,106.8048144
SMKN 6 Kebayoran Baru,-6.2432145,106.8077974
Jalan Cikajang,-6.242991,106.8091834
Jalan Cibulan Raya,-6.2416058,106.8102752
Jalan Cibulan 1,-6.2397499,106.8105391
Seberang PLN GIS Kemang,-6.2788547,106.8287241
PLN GIS Kemang,-6.2790659,106.8286021
SMK Patria Wisata,-6.2769271,106.8248129
Seberang SMK Patria Wisata,-6.2767361,106.824819
Jalan Pejaten Barat I,-6.2764177,106.8229498
Jalan Pejaten Barat XI,-6.2765813,106.8229941
Seberang Jalan Benda,-6.2737196,106.8162649
Jalan Benda,-6.2736916,106.8163628
Seberang SMK Mitra Pembangunan,-6.2788925,106.8157
SMK Mitra Pembangunan,-6.2789796,106.8157788
Seberang Puskesmas Cilandak Timur,-6.2790733,106.8149938
Puskesmas Cilandak Timur,-6.2791767,106.815174
Jalan Puri Muara I,-6.278173,106.8091248
Jalan Puri Muara III,-6.2782843,106.8095833
Jalan Pangeran Antasari,-6.2759144,106.8083643
Seberang Jalan Pangeran Antasari,-6.2759407,106.8085889
Puri Sakti,-6.2730229,106.8088432
Asem,-6.2714869,106.8086157
Jalan Abdul Majid Raya,-6.2661607,106.8083611
Seberang Jalan Abdul Majid Raya,-6.2658748,106.808584
Seberang Prapanca Apartment,-6.2632863,106.8082435
Jalan Cempaka III,-6.2616769,106.8083308
TPU Koba,-6.260592,106.8080469
Jalan Pangeran Antasari III,-6.257431,106.8078897
Essence Dharmawangsa,-6.2574029,106.8049917
Seberang Essence Dharmawangsa,-6.2572842,106.8050802
Child Care Pre School,-6.2575705,106.8008615
Pasar Keramik Panglima Polim,-6.2523199,106.7973356
Seberang Pasar Keramik Panglima Polim,-6.2523306,106.7974818
Seberang Jalan Barito II,-6.2487556,106.7959136
Jalan Barito II,-6.2488067,106.7957749
Hotel Maharadja,-6.2402756,106.8251319
Jalan Bangka Buntu I,-6.2416609,106.8173983
Seberang Jalan Bangka Buntu I,-6.2417509,106.8174152
Masjid Jami Al Aqwam,-6.244073,106.816069
Seberang Masjid Jami Al Aqwam,-6.2441521,106.8161141
Seberang Gang Amal IV,-6.2466616,106.8153943
Gang Amal IV,-6.2467336,106.8152837
Jalan Bangka VII,-6.2495422,106.8145612
Seberang Jalan Bangka VII,-6.2495102,106.8146591
Seberang Jalan Bangka X,-6.252141,106.8144524
Jalan Bangka X,-6.252192,106.8143403
Jalan Bangka Barat IV,-6.2533763,106.8143525
Jalan Bangka Raya,-6.2541236,106.8144288
Seberang Jalan Bangka IV,-6.2544303,106.8146313
Jalan Kemang Raya,-6.2554031,106.8142189
Jalan Kemang Utara IA,-6.2572766,106.8160886
Seberang Jalan Kemang Utara IA,-6.2573792,106.8162935
Jalan Kemang Utara 1,-6.2571007,106.8190394
Seberang Jalan Kemang Utara 1,-6.2571471,106.8189764
Jalan Bungur Kemang,-6.2578372,106.8202068
Jalan Kemang Utara V,-6.2579557,106.822096
Simpang Kemang Utara,-6.2580483,106.8232843
Seberang SMPN 124,-6.2590141,106.8263441
Simpang Duren Bangka Timur 2,-6.2592857,106.8278028
Cibubur Junction,-6.3687699,106.8936318
Buperta Cibubur,-6.3697496,106.8962643
Rest Area TMII,-6.2954293,106.881637
Rest Area Cibubur,-6.3410467,106.8899302
SMP Tarakanita 5,-6.2464276,106.7947705
Barito Park,-6.244901,106.793862
Seberang Barito Park,-6.2451914,106.79389
Pasar Burung Barito,-6.2427599,106.7931268
Jalan Makam,-6.2383953,106.7775657
Cipulir 2,-6.2377351,106.7749124
Cipulir 1,-6.2378792,106.7749897
Seskoal 1,-6.2381677,106.7723016
Seskoal 2,-6.2379859,106.7724185
Kartini Hospital 2,-6.2378537,106.7692688
Kartini Hospital 1,-6.2380947,106.7699332
Lemigas,-6.2380106,106.7667787
Pasar Sayur Cipulir,-6.237776,106.7674359
Pertigaan Duren Tiga Raya,-6.254223,106.8277241
Komplek Polri Duren Tiga,-6.254255,106.8308731
Dammara,-6.2541579,106.8314214
Swadaya,-6.2540168,106.832926
PLN Duren Tiga 1,-6.2544299,106.8342716
PLN Duren Tiga 2,-6.2542233,106.8344281
Jalan Veteran 2,-6.2537656,106.8357269
Jalan Veteran 1,-6.2537828,106.8358102
Jalan Minyak Raya,-6.2533226,106.8381738
SMAN 55,-6.2534821,106.8386539
RS Duren Tiga 2,-6.2535326,106.8412174
RS Duren Tiga 1,-6.2535983,106.8414328
Taman Makam Pahlawan Kalibata,-6.2554765,106.8456087
STEKPI,-6.2555175,106.8501452
Seberang Kalibata Square,-6.255571,106.8516931
Pertigaan Dewi Sartika,-6.2588899,106.8641787
Jambul,-6.2590738,106.8640527
Yayasan Mambaul Ula,-6.2593997,106.8643095
Cililitan Kecil 1,-6.2619195,106.8642067
Cililitan Kecil 2,-6.2618235,106.8643676
Mushola At Taufiq,-6.2613738,106.8669675
BPHN,-6.259715,106.8682947
Kelurahan Cililitan,-6.2596034,106.8687442
TMII,-6.302332,106.8866449
Green Terrace,-6.3035085,106.8854715
Green Terrace 2,-6.3047471,106.8873195
TMII Pintu 3,-6.3054258,106.8900341
Museum Nasional Visible Storage,-6.3071503,106.896562
Nizamia Andalusia,-6.30775,106.8977375
Jalan Bambu Hubuny,-6.3089964,106.898011
Gerbang Tol Bambu Apus 2,-6.3081364,106.8964751
Jalan Gempol Raya,-6.3074852,106.8949151
Gempol,-6.3073077,106.8940687
RS Adhiyaksa,-6.3070377,106.8931479
Jalan Rawa Segaran,-6.3067565,106.8919171
Jalan Nangka,-6.3063843,106.8901836
Simpang Mabes Hankam,-6.3048175,106.8863667
Jembatan Pintu Satu,-6.3005552,106.8836039
Seberang Jembatan Pintu Satu,-6.3007365,106.8838936
Seberang Masjid At Tin,-6.298719,106.8831077
RS Moh Ridwan Meuraksa,-6.294638,106.8817997
Seberang RS Moh Ridwan Meuraksa,-6.294726,106.8816106
Pancoran Tugu 2,-6.2429736,106.8445289
TIS Square,-6.2431004,106.8480469
Seberang Simpang Kelapa Tiga Jagakarsa,-6.3305747,106.828698
Simpang Kelapa Tiga Jagakarsa,-6.3305066,106.828792
Masjid Al Khoiriyah Jagakarsa,-6.3270835,106.8293922
Gang Haji Salam,-6.3242778,106.8300804
Seberang Gang Haji Salam,-6.3243755,106.8301291
Jalan Batas Dua,-6.3215683,106.8318048
Seberang Jalan Batas Dua,-6.3215602,106.8319493
SDN Lenteng Agung 09 Jagakarsa,-6.3192499,106.8334427
Jalan Kebagusan Dalam 1,-6.3192217,106.8333652
Cawang Blue Bird,-6.2488469,106.8779427
Mall Cijantung,-6.3117475,106.8624392
Litbang Depnaker Jaktim,-6.3116582,106.8626444
Jalan Makmur Raya Bogor,-6.3092482,106.8635711
Simpang Anyelir,-6.3081445,106.8638514
Akses Bawah Flyover Raya Bogor,-6.3076846,106.8645568
Sekolah Islam PB Soedirman,-6.3144531,106.8630344
Jalan Suci Raya Bogor,-6.318792,106.8647918
Dharma Bakti Cijantung,-6.3187473,106.8646144
Seberang Sekolah Islam PB Soedirman,-6.3145957,106.8632479
GOR Ciracas,-6.3252438,106.8640866
Jalan Pule I Cijantung,-6.3260458,106.8631759
Jalan Asem Cijantung,-6.3260985,106.863226
Jalan Karya Bakti III Cijantung,-6.3257078,106.8608333
Jalan Haji Jipin Cijantung,-6.3256637,106.8608033
Seberang Kelurahan Cijantung,-6.3258152,106.8617864
Seberang Sekolah Malahayati,-6.3258748,106.8601343
Sekolah Malahayati,-6.3258354,106.8601435
Prajawangsa 1,-6.321491,106.8649965
Kelurahan Cijantung,-6.3257711,106.861857
SDN 01 Ciracas,-6.3265419,106.8639002
Pool Blue Bird Cijantung,-6.3215826,106.8651931
Seberang GOR Ciracas,-6.3254265,106.8638849
Gongseng,-6.3264653,106.8637325
Seberang Masjid Baitul Muttaqin,-6.3236221,106.8644633
Pesona Kalisari,-6.3375566,106.8574758
Seberang Pesona Kalisari,-6.3375799,106.8570634
Seberang Kelurahan Kalisari,-6.3371174,106.8562688
Kelurahan Kalisari,-6.3371414,106.8561521
SMPN 203,-6.3368295,106.8553139
Seberang SDN Kalisari 05,-6.3366962,106.8550806
SDN Kalisari 01,-6.3363357,106.854695
Seberang SDN Kalisari 01,-6.3362724,106.8545944
Simpang Haji Jumat Kalisari,-6.3357632,106.8537603
Simpang Kalisari II,-6.3357652,106.8537033
Jalan Manunggal Bhakti Kalisari,-6.3349701,106.8527497
Seberang Jalan Manunggal Bhakti Kalisari,-6.3349181,106.8527209
Gang Bengkel Kalisari,-6.3339004,106.8526236
Seberang Jalan Lestari Kalisari,-6.3334879,106.8527638
Seberang Jalan Mangga Kalisari,-6.3320763,106.8528061
Seberang SMPN 179,-6.3311952,106.8527269
Jalan Batas II Baru,-6.3298557,106.8524426
Jalan Bakti II Baru,-6.3291159,106.8521342
Jalan Masjid Al Jadid I Baru,-6.3282368,106.8512343
Simpang Haji Hasan Rambutan Baru,-6.3280615,106.8502553
Gang Bidan Baru,-6.3272011,106.8502989
Gang Haji Rosanih Baru,-6.3258755,106.8501721
Simpang Gongseng Raya Haji Hasan,-6.3250118,106.8504839
Seberang Jalan Serba Guna Cijantung,-6.3252744,106.8514643
Masjid Al Jadid Cijantung,-6.3264247,106.8523266
Seberang Bumi Gotong Royong,-6.326528,106.8534605
Seberang Gang Rezeki Cijantung,-6.3265566,106.8557987
Simpang Pertengahan Cijantung,-6.326524,106.8561246
Seberang Gang Wali Pertama Cijantung,-6.326378,106.8577219
Gang Wali Pertama Cijantung,-6.3264254,106.8574584
Seberang Jalan Bima I Cijantung,-6.3263454,106.8583247
Jalan Bima I Cijantung,-6.3262661,106.8584977
Simpang Gongseng Raya Pondok Baru,-6.326478,106.8592393
Simpang Pondok Baru Gongseng Raya,-6.3261961,106.8593115
Gang Palem II,-6.3244986,106.8564029
Gang Permata Indah III,-6.3244346,106.8552268
Kantor Kelurahan Baru,-6.3234842,106.8523139
Jalan Haji Hasan,-6.3221686,106.8482342
Tribuana,-6.3233243,106.8466464
Jalan Kobandiklat II,-6.3257349,106.8449237
Jalan Saraceen,-6.3304035,106.8455259
Jalan Caraka Buana II,-6.3337038,106.8457042
Jalan Puri Tjapang Indah,-6.3351913,106.8488565
Kalisari Lapan Pekayon,-6.3427902,106.8581329
Seberang Gedung Lapan Pekayon,-6.3419392,106.8591119
Seberang Komplek Lapan Pekayon,-6.3416243,106.8595602
