name,lat,long
Universitas Nahdlatul Ulama Indonesia,-6.182113554546781,106.76574457135762
Universitas Respati Indonesia (Kampus B),-6.319053436650309,106.9001546661538
Universitas Prasetiya Mulya,-6.291458913355152,106.78912888857579
Universitas Muhammadiyah Prof. Dr. Hamka Pascasarjana,-6.242263999999999,106.78803965
Fakultas Teknik Uhamka,-6.3068817108547846,106.87352404907622
Universitas Indraprasta PGRI,-6.295198179896166,106.86195135953443
Komplek IISIP Jakarta,-6.322869467550032,106.8338810874421
Universitas Budi Luhur,-6.234438114037823,106.7472846518968
Universitas Tarumanagara Kampus II,-6.169364971149629,106.7862704027089
Tanri Abeng University,-6.230062031032468,106.76086728114359
Universitas Prof Dr. Moestopo Lab. Terpadu,-6.228837935823902,106.76106930327957
Universitas Muhammadiyah Prof. Dr. Hamka (UHAMKA),-6.2474641035156075,106.79096347670323
Kampus Ukrida,-6.158104802178687,106.89401141752103
Universitas Satyagama,-6.143539943780443,106.73082461170222
Universitas Tarumanagara Kampus 1,-6.169033870912555,106.79022522337095
Universitas Trisakti Kampus A,-6.167873603148926,106.79028431533709
Universitas Trisakti School of Management,-6.167591345436763,106.79380274715628
Fakultas Kedokteran Universitas Trisakti,-6.167127038313236,106.7968677808202
FKG Universitas Moestopo (Beragama),-6.259306486544229,106.76506922086183
Universitas Satya Negara Indonesia,-6.241892275658642,106.78340658941234
Universitas Persada Indonesia YAI,-6.26119845,106.77571105
Universitas Matha'ulanwar,-6.156792455736486,106.77943600706692
Universitas Atmajaya,-6.125362555405317,106.79338723603637
Universitas Bhayangkara Jaya,-6.253859450000001,106.79823815
Universitas BINUS (Bina Nusantara) Kampus Kijang,-6.1938500104798315,106.78800154321301
Universitas Kristen Krida Wacana (UKRIDA) Kampus Tanjung Duren,-6.172570607187903,106.78849378094459
Universitas Mercu Buana,-6.18567886815746,106.83648931938431
Universitas BINUS (Bina Nusantara) Kampus Syahdan,-6.200218497010902,106.78543456343692
Universitas 17 Agustus 1945 Jakarta,-6.132101212260504,106.8619930661426
Universitas Jakarta,-6.179497861384755,106.87904388752285
Universitas Gunadarma,-6.197055159200013,106.85205476436884
Universitas Sahid Jakarta,-6.236214230061436,106.84377448229456
Universitas Al Azhar,-6.235272580692626,106.79913124540342
Universitas Pertamina,-6.228524950149681,106.78900168884553
Universitas Brawijaya Kampus 4,-6.227191504694416,106.8478277435131
Universitas Bunda Mulia,-6.130371005476514,106.81822495045259
Perbanas Institute,-6.217455382061557,106.82861560202741
Universitas Paramadina,-6.315278230127547,106.90639939079007
Universitas Gunadarma Kampus D,-6.3685071,106.8336337
Gunadarma Kampus F4,-6.3737397,106.8632428
Rektorat,-6.3670645476517915,106.82849040383908
Departemen Fisika,-6.3695080801692185,106.82705688890375
Departemen Geografi,-6.36873054522895,106.82707249455056
Departemen Geosains,-6.368867799999999,106.8265824
Balairung UI,-6.36805870024977,106.82973512807828
Gedung C FMIPA,-6.369765950386112,106.82657578333145
Balai Sidang UI,-6.369725882144458,106.82847200983946
Gedung VIII FIB,-6.364203837670392,106.82718139289393
Gedung IX FIB,-6.363926071473956,106.8278149842702
Gedung A FPsi,-6.362840417387352,106.83052423377369
Gedung VII FIB,-6.363580907916345,106.82747857510658
Fakultas Hukum UI,-6.3642938979653065,106.83142737548262
Gedung B FPsi,-6.363196243773972,106.83084072000351
Fakultas Ilmu Kesehatan UPN Veteran Jakarta Limo,-6.354261475091192,106.77527613049878
Gedung D RIK,-6.370048552431774,106.83002638083529
Kampus D Universitas Gunadarma,-6.368452553313337,106.83316303213702
Universitas Gunadarma Kampus E,-6.353938248176216,106.84150538482143
Kampus G Universitas Gunadarma,-6.354349263881151,106.84357936692706
Kampus H Universitas Gunadarma,-6.352810974948178,106.83744078509426
Universitas Islam Internasional Indonesia,-6.3904920426272875,106.86263792429513
Politeknik Negeri Jakarta,-6.371661826778898,106.82449112865724
Jakarta Global University,-6.418581402857753,106.82766831148592
STIE Kesatuan Bogor,-6.60616,106.7995498
STIE Binaniaga Bogor,-6.5762145,106.8073215
Pintu Masuk/Keluar - STIKES Wijaya Husada Bogor,-6.580369,106.7664505
Politeknik Kesehatan Bogor Prodi Keperawatan & Kebidanan,-6.5821698,106.7789367
Kampus IPB Baranangsiang,-6.6002451,106.8064598
Politeknik Pembangunan Pertanian,-6.604011195453762,106.78786939099666
Universitas Pakuan,-6.59965266612927,106.81157741722649
Kampus IPB Baranangsiang,-6.600953459747927,106.8067770600351
Universitas Pakuan,-6.599693749682524,106.81250376685306
Universitas Pakuan Fakultas Teknik,-6.5988354753585226,106.80970027931208
Bina Sarana Informatika Bogor,-6.583611974406512,106.7882636856314
Kampus Kesatuan,-6.606630615059677,106.7996995037849
Universitas Terbuka,-6.5617118160614165,106.7959559556388
Universitas Ibnu Khaldun,-6.560489100075442,106.79228004931157
Kampus IPB Cilibende,-6.589824359042042,106.80693849657901
Universitas Nusa Bangsa,-6.552335818740469,106.77655994652055
Kampus IPB Taman Kencana,-6.58737028895772,106.80095815830455
Kampus IPB Gunung Gede,-6.587844019207839,106.80717665655392
Institut Tazkia,-6.573307292863394,106.7427423031325
AKBID KARYA BUNDA HUSADA,-6.1961206,106.6230419
BSI,-6.1861753,106.6102768
STKIP SURYA,-6.207347,106.6185898
AKBID KARYA HUSADA,-6.1961247,106.6229588
Universitas Muhammadiyah Tangerang,-6.1922942,106.6308425
Kampus Yuppentek Cikokol,-6.1923259,106.6326115
Universitas Buddhi Dharma,-6.186983960775554,106.62666167945902
Binus University Alam Sutera,-6.223686043214168,106.64925733097891
Universitas Islam Syekh Yusuf Tangerang,-6.189744298542491,106.63657582271115
Universitas Muhammadiyah Tangerang,-6.172005484392826,106.63347343992358
BSI SQUARE Kaliabang Bekasi,-6.2063138,107.0153607
STIE Tri Bhakti,-6.2599928,106.9989462
Universitas Islam 45,-6.257814446358995,107.0063633113764
Bina Insani Campus,-6.259847317984057,106.9945978299706
Universitas Islam As-Syafiiyah,-6.262202894782351,106.91017845490312
BSI Jatiwaringin,-6.2636497324923734,106.91053197803579
Universitas Gunadarma Kampus J1,-6.24868706675382,106.97075534144389
Universitas Krisnadwipayana,-6.263334280083823,106.90740947430794
Universitas Bhayangkara Jakarta Raya,-6.223089084907449,107.00938280215276
Universitas Gunadarma J6 Cikunir,-6.258887668765676,106.95928483917127
Binus University Bekasi,-6.219745783424531,106.99965433354483
Universitas Gunadarma Kampus J2,-6.24710216032383,106.97558045450036
